date,y
GMW000000101011001,433322.68430406856
GMW000000101012001,432135.4648499733
GMW000000101013001,432272.86919534457
GMW000000101014001,431642.81448886567
GMW000000101015001,432875.9289816487
GMW000000101051001,439014.78276977956
GMW000000101052001,431100.026651123
GMW000000101053001,443499.6899213134
GMW000000101054001,437560.5604748598
GMW000000101055001,437492.77729021444
GMW000000101056001,438591.52579745435
GMW000000101057001,438591.5257589775
GMW000000101058001,438591.0257952146
GMW000000101059001,438587.2732689189
GMW000000101060001,438587.5232236562
GMW000000101061001,438588.0231950521
GMW000000101062001,438588.27326126606
GMW000000101063001,438589.0232510836
GMW000000101064001,437516.84016361076
GMW000000101065001,437582.34016317653
GMW000000101066001,437367.6166417812
GMW000000101067001,437834.274401156
GMW000000101068001,438203.7772484711
GMW000000101069001,438213.52546964725
GMW000000101070001,437990.02205289685
GMW000000101071001,439067.031713455
GMW000000101072001,439036.8314643522
GMW000000101091001,438496.5216041189
GMW000000101092001,438592.5257687725
GMW000000101093001,438592.02579974954
GMW000000101094001,438591.77585421974
GMW000000101095001,435892.4643128657
GMW000000101096001,436007.0520914304
GMW000000101097001,432428.76133095653
GMW000000101098001,432434.76037298003
GMW000000101099001,430471.8155301336
GMW000000101100001,439880.030991773
GMW000000101101001,440199.2796279563
GMW000000101102001,440171.5295601961
GMW000000101103001,440134.27841478155
GMW000000101104001,440226.0274543618
GMW000000101105001,434463.55295852135
GMW000000101106001,434523.80371288554
GMW000000101107001,434610.05331508344
GMW000000101108001,434538.55228285794
GMW000000101109001,440119.3308229299
GMW000000101110001,436649.04277417617
GMW000000101111001,436657.7926414204
GMW000000101112001,443536.9496128176
GMW000000101113001,437401.54022026015
GMW000000101114001,434421.0521188132
GMW000000101115001,435080.0439746748
GMW000000101116001,435079.29410988034
GMW000000101117001,436645.5424906832
GMW000000101118001,436602.54253915284
GMW000000101119001,436622.543208146
GMW000000101120001,436634.54294432286
GMW000000101121001,440086.0321818143
GMW000000101122001,440172.8100901825
GMW000000101123001,439565.54041406803
GMW000000101124001,439775.9970874203
GMW000000101125001,439768.2464567183
GMW000000101126001,436292.8531846416
GMW000000101127001,437017.79051734385
GMW000000101128001,431652.7463575447
GMW000000101129001,436727.0396411863
GMW000000101130001,435653.287114842
GMW000000101131001,435706.5365916272
GMW000000101132001,435667.78635456355
GMW000000101133001,435619.2868595567
GMW000000101134001,437228.5396180313
GMW000000101135001,436667.792806874
GMW000000101136001,436644.79286988394
GMW000000101137001,436656.0426917123
GMW000000101138001,436686.2925507692
GMW000000101139001,436664.2924558557
GMW000000101140001,436540.28939345374
GMW000000101141001,436731.53995477565
GMW000000101142001,436726.03987518104
GMW000000101143001,436731.0398230936
GMW000000101144001,436028.2923486331
GMW000000101145001,436087.5422079357
GMW000000101146001,436036.0402547655
GMW000000101147001,437683.0413959351
GMW000000101148001,437640.0415727645
GMW000000101149001,433646.03109940357
GMW000000101150001,437771.2487640332
GMW000000101151001,440576.0107325615
GMW000000101152001,435252.74234184733
GMW000000101153001,433594.5299437736
GMW000000101154001,436136.52229059563
GMW000000101155001,435510.0202671933
GMW000000101156001,435482.28910757654
GMW000000101157001,436067.2935618409
GMW000000101158001,436092.543242436
GMW000000101159001,435395.02022568363
GMW000000101160001,435446.22037749825
GMW000000101161001,435452.02006253006
GMW000000101162001,435529.0198267155
GMW000000101163001,436071.52745222865
GMW000000101164001,435856.026599669
GMW000000101165001,435894.0272519898
GMW000000101166001,436073.02755058213
GMW000000101167001,435553.2880933781
GMW000000101168001,431743.0005990759
GMW000000101169001,436359.0233019653
GMW000000101170001,438712.5277797406
GMW000000101171001,437452.53682459675
GMW000000101172001,437452.53682459675
GMW000000101173001,437419.5367898704
GMW000000101174001,437406.0354887191
GMW000000101175001,437382.0354599721
GMW000000101176001,437404.28536424064
GMW000000101177001,437422.78580833535
GMW000000101178001,437423.73549432476
GMW000000101179001,440567.4876059863
GMW000000101180001,437483.03647873696
GMW000000101181001,437529.03538657434
GMW000000101182001,437554.7854573603
GMW000000101183001,437415.6259602566
GMW000000101184001,437425.7855308847
GMW000000101185001,437494.0365650659
GMW000000101186001,437482.0366576349
GMW000000101187001,437472.0367301198
GMW000000101188001,437472.0367301198
GMW000000101189001,438094.0237094157
GMW000000101190001,438112.0235311814
GMW000000101191001,438121.5238003099
GMW000000101192001,438095.5234455744
GMW000000101193001,437582.78560148546
GMW000000101194001,437508.78631580085
GMW000000101195001,437508.78631580085
GMW000000101196001,437504.03646249557
GMW000000101197001,437482.5364647346
GMW000000101198001,437452.5350198805
GMW000000101199001,437371.03478131595
GMW000000101200001,433525.0294364703
GMW000000101201001,433544.02958208404
GMW000000101202001,433566.52954568743
GMW000000101203001,433557.52946842584
GMW000000101204001,431660.99629636115
GMW000000101205001,431653.4962618819
GMW000000101206001,440566.5288216268
GMW000000101207001,442281.51968920603
GMW000000101208001,437408.9988147614
GMW000000101209001,437404.51249464665
GMW000000101210001,437238.5130726879
GMW000000101211001,434029.04206442
GMW000000101212001,434042.0421407412
GMW000000101213001,434049.0423749101
GMW000000101214001,435509.2707306368
GMW000000101215001,436823.0392141232
GMW000000101216001,436136.52224408736
GMW000000101217001,443407.90161407465
GMW000000101218001,435426.03897490015
GMW000000101219001,435647.0373046846
GMW000000101220001,435606.0370183982
GMW000000101221001,435162.02058801596
GMW000000101222001,434484.0091628244
GMW000000101223001,434415.00714938156
GMW000000101224001,436276.0532343943
GMW000000101225001,432223.0253201143
GMW000000101226001,432215.02522321953
GMW000000101227001,430633.06622448476
GMW000000101228001,432895.03237104334
GMW000000101229001,433018.03225021577
GMW000000101230001,433268.03776121134
GMW000000101231001,437103.01347720646
GMW000000101232001,436954.01399811066
GMW000000101233001,434729.5201280688
GMW000000101234001,434724.0206866263
GMW000000101235001,430512.06549701595
GMW000000101236001,436263.0532241888
GMW000000101237001,436269.05318325345
GMW000000101238001,441595.0238338806
GMW000000101239001,441828.023950996
GMW000000101240001,433242.0228295835
GMW000000101241001,433889.0254270418
GMW000000101242001,434835.02460696275
GMW000000101243001,436170.02723796276
GMW000000101244001,437526.02665216656
GMW000000101245001,439955.0304241894
GMW000000101246001,436035.0508445065
GMW000000101247001,437428.0304455054
GMW000000101248001,436900.0355785352
GMW000000101249001,437179.0312191562
GMW000000101250001,437225.03442304995
GMW000000101251001,430672.06607683236
GMW000000101252001,430700.16608184355
GMW000000101253001,431975.00860885467
GMW000000101254001,432772.011268759
GMW000000101255001,433418.0109697336
GMW000000101256001,435905.00592050987
GMW000000101257001,439121.00973861536
GMW000000101258001,432951.9927676678
GMW000000101259001,434990.9909898756
GMW000000101260001,440201.02790059906
GMW000000101261001,441469.0229410759
GMW000000101262001,441377.02527969296
GMW000000101263001,433374.0298235673
GMW000000101264001,434160.0316485909
GMW000000101265001,436608.03107202274
GMW000000101266001,436401.0296432833
GMW000000101267001,437512.03409640805
GMW000000101268001,437106.03329652007
GMW000000101269001,437392.0353920433
GMW000000101270001,438098.0301621584
GMW000000101271001,437907.03960387304
GMW000000101272001,440699.02807467285
GMW000000101273001,431635.02711083373
GMW000000101274001,433236.0406627682
GMW000000101275001,434003.04171504924
GMW000000101276001,436643.0423631898
GMW000000101277001,438825.03240251204
GMW000000101278001,436102.0520361689
GMW000000101279001,437157.04749296146
GMW000000101280001,439506.03439266066
GMW000000101281001,432222.038889438
GMW000000101282001,435452.0463500485
GMW000000101283001,437034.046359605
GMW000000101284001,431852.06890222937
GMW000000101285001,433995.0606961995
GMW000000101286001,437126.048056126
GMW000000101287001,440862.02338210016
GMW000000101288001,437625.045807768
GMW000000101289001,442178.01761520444
GMW000000101290001,441801.0152182874
GMW000000101291001,441963.0144274242
GMW000000101292001,441713.01301698847
GMW000000101293001,433733.97669098765
GMW000000101294001,433749.97720354435
GMW000000101295001,434449.97523644136
GMW000000101296001,437954.98918847536
GMW000000101297001,439796.00103095727
GMW000000101298001,437979.96311815834
GMW000000101299001,432727.9857790444
GMW000000101300001,432621.98520011327
GMW000000101301001,434330.9942547158
GMW000000101302001,436365.98964597785
GMW000000101303001,438187.00172608
GMW000000101304001,439068.0022074714
GMW000000101305001,440057.0060519415
GMW000000101306001,440293.00731139246
GMW000000101307001,441693.01485900994
GMW000000101308001,441079.01330823463
GMW000000101309001,432769.99617284606
GMW000000101310001,432322.99486661475
GMW000000101311001,433161.0031854063
GMW000000101312001,433413.9952709351
GMW000000101313001,434317.99922895024
GMW000000101314001,440960.61357620335
GMW000000101315001,441764.0176588817
GMW000000101316001,432837.0103236284
GMW000000101317001,433201.0090400744
GMW000000101318001,433862.0147861994
GMW000000101319001,433835.01259323285
GMW000000101320001,437575.0153479738
GMW000000101321001,438424.0257552918
GMW000000101322001,438568.02599792735
GMW000000101323001,438737.02580547635
GMW000000101324001,441650.02214964305
GMW000000101325001,441696.0225099809
GMW000000101326001,442066.0228366421
GMW000000101327001,431840.0083610486
GMW000000101328001,432552.00878975634
GMW000000101329001,438495.0238983355
GMW000000101330001,437923.0249099161
GMW000000101331001,438339.02576424874
GMW000000101332001,438359.0256003111
GMW000000101333001,438561.0243655224
GMW000000101334001,437410.02597033285
GMW000000101335001,437385.02201416664
GMW000000101336001,437120.02442094986
GMW000000101337001,438407.2267168336
GMW000000101338001,434675.02791633445
GMW000000101339001,434703.0281183076
GMW000000101340001,435915.02460423333
GMW000000101341001,435943.02569765324
GMW000000101342001,436451.02581811335
GMW000000101343001,436211.0267541229
GMW000000101344001,436142.02235430665
GMW000000101345001,434213.01915212214
GMW000000101346001,433821.02268712496
GMW000000101347001,435296.0270363959
GMW000000101348001,434759.0242881819
GMW000000101349001,434696.0233671854
GMW000000101350001,441990.02381784236
GMW000000101351001,432865.0221832002
GMW000000101352001,432187.0145189563
GMW000000101353001,433620.016317957
GMW000000101354001,432980.0216737158
GMW000000101355001,434448.02327713085
GMW000000101356001,434350.0218527039
GMW000000101357001,439087.0275686809
GMW000000101358001,438768.03091808094
GMW000000101359001,438675.03211735113
GMW000000101360001,438637.0305176555
GMW000000101361001,438604.0284606217
GMW000000101362001,438591.0280978054
GMW000000101363001,438733.02680304815
GMW000000101364001,440135.0279708779
GMW000000101365001,441695.02391403913
GMW000000101366001,441155.02485617093
GMW000000101367001,437508.0283890961
GMW000000101368001,438310.03190390684
GMW000000101369001,438364.02995140397
GMW000000101370001,438010.0286671912
GMW000000101371001,438324.0311158604
GMW000000101372001,437821.0304262161
GMW000000101373001,439243.0279513348
GMW000000101374001,437386.03427071974
GMW000000101375001,437573.03037892724
GMW000000101376001,437660.2288543603
GMW000000101377001,431986.43929889594
GMW000000101378001,436427.0328701485
GMW000000101379001,436325.03496598883
GMW000000101380001,436665.03075572354
GMW000000101381001,436402.0322252482
GMW000000101382001,436226.0340117711
GMW000000101383001,434455.02993885905
GMW000000101384001,434211.0295116837
GMW000000101385001,433927.02823484805
GMW000000101386001,435025.0311365955
GMW000000101387001,434846.0307978102
GMW000000101388001,442006.0236384695
GMW000000101389001,441835.0243884773
GMW000000101390001,432081.02160084044
GMW000000101391001,437075.0346708008
GMW000000101392001,434661.0319419115
GMW000000101393001,434565.02856107114
GMW000000101394001,435847.0349445102
GMW000000101395001,435584.03128116124
GMW000000101396001,437788.0368801797
GMW000000101397001,437335.03923272557
GMW000000101398001,437202.0399210824
GMW000000101399001,437116.0412176555
GMW000000101400001,436958.04144011455
GMW000000101401001,436920.0397890317
GMW000000101402001,437110.03784204606
GMW000000101403001,437087.0378767247
GMW000000101404001,436922.04195950687
GMW000000101405001,441096.02678223583
GMW000000101406001,441235.0262330633
GMW000000101407001,432003.0308627628
GMW000000101408001,431788.0286741096
GMW000000101409001,431689.03070418956
GMW000000101410001,438566.037184917
GMW000000101411001,432025.0256647266
GMW000000101412001,432220.02661019727
GMW000000101413001,433678.0272693552
GMW000000101414001,434266.0344004021
GMW000000101415001,438875.03401848074
GMW000000101416001,439012.0338386662
GMW000000101417001,440025.02980296785
GMW000000101418001,439973.0291077645
GMW000000101419001,439342.0333961326
GMW000000101420001,439351.03245482815
GMW000000101421001,439366.0319913648
GMW000000101422001,439303.0326397954
GMW000000101423001,441340.02583515854
GMW000000101424001,439175.0331954411
GMW000000101425001,439290.0321687483
GMW000000101426001,439139.03088684584
GMW000000101427001,438912.0335400735
GMW000000101428001,438258.03690675745
GMW000000101429001,438292.03647843923
GMW000000101430001,437968.038517706
GMW000000101431001,437782.0390239998
GMW000000101432001,437826.03699515987
GMW000000101433001,437879.0376617199
GMW000000101434001,437999.0378461265
GMW000000101435001,437719.0365699124
GMW000000101436001,437961.0369066653
GMW000000101437001,436546.04136307404
GMW000000101438001,436256.0424576249
GMW000000101439001,436723.04207662924
GMW000000101440001,437487.03878950665
GMW000000101441001,437234.0362201444
GMW000000101442001,437278.03781017516
GMW000000101443001,434320.03783619683
GMW000000101444001,434103.044146353
GMW000000101445001,440371.03006069356
GMW000000101446001,437976.0397254228
GMW000000101447001,438063.041231051
GMW000000101448001,437938.0424958229
GMW000000101449001,437879.0401301599
GMW000000101450001,438330.0375653663
GMW000000101451001,438534.03827407316
GMW000000101452001,439324.03372739046
GMW000000101453001,440057.0308085845
GMW000000101454001,440812.02792650176
GMW000000101455001,440121.03058032284
GMW000000101456001,438476.0394451302
GMW000000101457001,438339.5382003556
GMW000000101458001,438168.03919146693
GMW000000101459001,436836.04352185456
GMW000000101460001,436390.04879181145
GMW000000101461001,436561.04487510293
GMW000000101462001,436306.0458603873
GMW000000101463001,436440.0457224325
GMW000000101464001,432310.041825627
GMW000000101465001,433642.0470808917
GMW000000101466001,433347.04697881103
GMW000000101467001,433492.4483087434
GMW000000101468001,434343.04698288004
GMW000000101469001,437014.0478721756
GMW000000101470001,436963.0469888943
GMW000000101471001,439068.03597898607
GMW000000101472001,436540.0481963429
GMW000000101473001,437461.0433748606
GMW000000101474001,437446.0426503495
GMW000000101475001,437331.04160723835
GMW000000101476001,436926.045778422
GMW000000101477001,437401.0431943946
GMW000000101478001,435644.0496791765
GMW000000101479001,436077.04523082374
GMW000000101480001,436690.04624520155
GMW000000101481001,436789.04436623526
GMW000000101482001,434143.0461226773
GMW000000101483001,433927.0447338936
GMW000000101484001,437158.0475617596
GMW000000101485001,431740.0691087009
GMW000000101486001,431701.0686807628
GMW000000101487001,431934.06917225325
GMW000000101488001,432034.06909663865
GMW000000101489001,433159.0647588522
GMW000000101490001,433232.06455470604
GMW000000101491001,438779.0382241973
GMW000000101492001,438547.0394486268
GMW000000101493001,431931.0384326739
GMW000000101494001,431629.93380535796
GMW000000101495001,436514.0509890042
GMW000000101496001,436120.0508872414
GMW000000101497001,436299.05021821527
GMW000000101498001,437335.0464584356
GMW000000101499001,437165.0465043226
GMW000000101500001,435952.0524274102
GMW000000101501001,435728.0508852103
GMW000000101502001,435558.05232848914
GMW000000101503001,436783.0487031805
GMW000000101504001,436885.0480795094
GMW000000101505001,436599.0493525962
GMW000000101506001,439149.03533141373
GMW000000101507001,438615.0396844117
GMW000000101508001,439350.0351169262
GMW000000101509001,439362.03482725524
GMW000000101510001,439358.03504322044
GMW000000101511001,439384.03485928604
GMW000000101512001,431954.0465227455
GMW000000101513001,435752.0538556882
GMW000000101514001,436401.05242146464
GMW000000101515001,436165.05302512355
GMW000000101516001,436605.05143284326
GMW000000101517001,437047.04901309696
GMW000000101518001,437093.0486966047
GMW000000101519001,438415.0405762798
GMW000000101520001,439733.0306036461
GMW000000101521001,435682.0545322997
GMW000000101522001,436730.05064360646
GMW000000101523001,436635.0512015472
GMW000000101524001,436398.05181110604
GMW000000101525001,435614.05613812513
GMW000000101526001,436632.05131540564
GMW000000101527001,438841.03706551634
GMW000000101528001,434606.99574028543
GMW000000101529001,437563.01904565905
GMW000000101530001,437236.01395717455
GMW000000101531001,433981.0627516541
GMW000000101532001,436451.987764511
GMW000000101533001,436053.98977542116
GMW000000101534001,430476.0682234777
GMW000000101535001,431088.0693683835
GMW000000101536001,432073.0679480059
GMW000000101537001,431678.06914015213
GMW000000101538001,438311.0355625857
GMW000000101539001,438101.0373699445
GMW000000101540001,437932.03805159323
GMW000000101541001,438082.0378256693
GMW000000101542001,438239.0355912043
GMW000000101543001,437975.03740473196
GMW000000101544001,437871.03799595207
GMW000000101545001,439199.97998473333
GMW000000101546001,439856.98849304946
GMW000000101547001,438007.0338020531
GMW000000101548001,437826.0281720829
GMW000000101549001,437537.0393930655
GMW000000101550001,437667.0375543334
GMW000000101551001,437428.037900104
GMW000000101552001,438756.03305202856
GMW000000101553001,437424.0355693198
GMW000000101554001,437599.03562543646
GMW000000101555001,437400.0367105872
GMW000000101556001,437263.03718272515
GMW000000101557001,437084.0418177841
GMW000000101558001,437000.0406930306
GMW000000101559001,437145.0387491245
GMW000000101560001,437533.0342846092
GMW000000101561001,437426.03447238763
GMW000000101562001,437669.032513831
GMW000000101563001,437528.02952761966
GMW000000101564001,437393.0351628604
GMW000000101565001,437324.034978822
GMW000000101566001,436958.03330403747
GMW000000101567001,437599.02675696847
GMW000000101568001,436656.04012959957
GMW000000101569001,436805.03949638875
GMW000000101570001,436846.0362861614
GMW000000101571001,436831.0358394547
GMW000000101572001,437082.0331100207
GMW000000101573001,437387.0354607446
GMW000000101574001,437516.035282824
GMW000000101575001,435895.02413990715
GMW000000101576001,435781.02261445584
GMW000000101577001,436239.03482687287
GMW000000101578001,436620.0311179253
GMW000000101579001,436347.0280981873
GMW000000101580001,436167.0269978502
GMW000000101581001,436299.02583088266
GMW000000101582001,436512.0236116589
GMW000000101583001,437000.0436706811
GMW000000101584001,430411.06592093117
GMW000000101585001,430411.06592093117
GMW000000101586001,430585.81645745144
GMW000000101587001,430585.81645745144
GMW000000101588001,430411.06592093117
GMW000000101589001,435303.02024885203
GMW000000101590001,436556.0276583488
GMW000000101591001,435391.03132707754
GMW000000101592001,434813.02680704766
GMW000000101593001,435463.7703187853
GMW000000101594001,437585.52930195286
GMW000000101595001,437396.27458128706
GMW000000101596001,437589.2794939845
GMW000000101597001,440578.5103302931
GMW000000101598001,435250.0324067093
GMW000000101599001,435113.0297288006
GMW000000101600001,435241.02763003466
GMW000000101601001,439922.0014135301
GMW000000101602001,439585.9988276966
GMW000000101603001,442911.01621551707
GMW000000101604001,440531.48740479164
GMW000000101605001,437371.9876462644
GMW000000101606001,437514.7377318241
GMW000000101607001,434454.97505253274
GMW000000101608001,434459.9752058609
GMW000000101609001,437871.9891447545
GMW000000101610001,439787.0011410146
GMW000000101611001,439800.0010217891
GMW000000101612001,439810.00086017855
GMW000000101613001,439824.00063735
GMW000000101614001,439864.001002838
GMW000000101615001,439884.0011749472
GMW000000101616001,433729.9763186543
GMW000000101617001,433744.9766895093
GMW000000101618001,433742.97672570514
GMW000000101619001,433742.9767649984
GMW000000101620001,433754.97715218866
GMW000000101621001,434435.97409886797
GMW000000101622001,434436.97446644644
GMW000000101623001,434446.97468933096
GMW000000101624001,434434.9748443406
GMW000000101625001,441982.0146257905
GMW000000101626001,441973.01454011723
GMW000000101627001,441738.01326493535
GMW000000101628001,442469.01820912724
GMW000000101629001,442455.01827994204
GMW000000101630001,442571.01906443137
GMW000000101631001,442628.01938271365
GMW000000101632001,433736.9762436767
GMW000000101633001,442158.01694215543
GMW000000101634001,442000.01741162414
GMW000000101635001,441883.01618298766
GMW000000101636001,441728.01592927123
GMW000000101637001,441702.0135092176
GMW000000101638001,441995.01469241985
GMW000000101639001,439721.0048937186
GMW000000101640001,439403.0006023237
GMW000000101641001,440168.00668671663
GMW000000101642001,440158.0070607095
GMW000000101643001,440632.00969882426
GMW000000101644001,441305.0143150042
GMW000000101645001,441389.01433824655
GMW000000101646001,441194.0129049572
GMW000000101647001,440988.0125956141
GMW000000101648001,437401.9923622793
GMW000000101649001,438025.0012071471
GMW000000101650001,438611.00223178003
GMW000000101651001,438253.99983394536
GMW000000101652001,439145.9995911634
GMW000000101653001,438935.00041642936
GMW000000101654001,439598.0030518762
GMW000000101655001,439871.0048369947
GMW000000101656001,439863.0051869955
GMW000000101657001,440051.00630165613
GMW000000101658001,434194.9864344331
GMW000000101659001,434808.9868092968
GMW000000101660001,434751.9888511526
GMW000000101661001,434990.9909898756
GMW000000101662001,436583.991385293
GMW000000101663001,436350.98901544174
GMW000000101664001,436471.99035046605
GMW000000101665001,432756.98965560354
GMW000000101666001,432582.99169161555
GMW000000101667001,433384.9924918968
GMW000000101668001,433311.9880526534
GMW000000101669001,433326.98796149413
GMW000000101670001,441899.0174566205
GMW000000101671001,432689.9919367839
GMW000000101672001,432568.9938483826
GMW000000101673001,432354.990038875
GMW000000101674001,432268.9915182376
GMW000000101675001,432197.99382787617
GMW000000101676001,438164.00955739163
GMW000000101677001,439137.00993094617
GMW000000101678001,439137.0098993985
GMW000000101679001,441563.0183444653
GMW000000101680001,441433.01614113024
GMW000000101681001,441041.0150801389
GMW000000101682001,434419.9956755963
GMW000000101683001,434218.99682083464
GMW000000101684001,434743.9956648212
GMW000000101685001,434328.0006169104
GMW000000101686001,434200.9991341579
GMW000000101687001,434245.0004095353
GMW000000101688001,434212.0014999822
GMW000000101689001,434156.0040275688
GMW000000101690001,432158.9944290799
GMW000000101691001,433234.00198733126
GMW000000101692001,433355.00404822343
GMW000000101693001,433342.99972208205
GMW000000101694001,434151.99443055125
GMW000000101695001,434153.9953106022
GMW000000101696001,434156.99703225814
GMW000000101697001,437836.0178993888
GMW000000101698001,438890.0127661299
GMW000000101699001,432070.5014861844
GMW000000101700001,432509.00211305777
GMW000000101701001,432249.0021838155
GMW000000101702001,432883.99617109296
GMW000000101703001,432550.9947894313
GMW000000101704001,441697.02306970186
GMW000000101705001,441675.0228930533
GMW000000101706001,441686.02222043736
GMW000000101707001,442177.02317818697
GMW000000101708001,438695.02609443513
GMW000000101709001,438919.02615700447
GMW000000101710001,439509.02360350586
GMW000000101711001,437516.013227294
GMW000000101712001,436932.0169336846
GMW000000101713001,433798.0156114141
GMW000000101714001,434418.01364728046
GMW000000101715001,433970.0109328141
GMW000000101716001,433864.00983556133
GMW000000101717001,436851.0140097846
GMW000000101718001,436793.0143144505
GMW000000101719001,433595.0150633733
GMW000000101720001,432988.01190764405
GMW000000101721001,433212.0091138895
GMW000000101722001,433206.0095395774
GMW000000101723001,434432.0165257447
GMW000000101724001,432357.00364712265
GMW000000101725001,432141.0028597523
GMW000000101726001,432866.0126074096
GMW000000101727001,432195.00569875183
GMW000000101728001,432161.00611300924
GMW000000101729001,433163.0124247904
GMW000000101730001,433559.8108552428
GMW000000101731001,432880.0053781937
GMW000000101732001,432721.00628253235
GMW000000101733001,432653.40824438434
GMW000000101734001,432585.01130064495
GMW000000101735001,432446.0114470503
GMW000000101736001,432107.008766717
GMW000000101737001,432525.00694971473
GMW000000101738001,441871.0223041175
GMW000000101739001,441842.0229492963
GMW000000101740001,432085.010019401
GMW000000101741001,431774.0040065249
GMW000000101742001,431766.00405056885
GMW000000101743001,431756.00406891946
GMW000000101744001,431739.00409668725
GMW000000101745001,432859.00869661645
GMW000000101746001,441201.0227606639
GMW000000101747001,441118.02331155835
GMW000000101748001,441673.0229643418
GMW000000101749001,438310.02492513147
GMW000000101750001,438394.02486823295
GMW000000101751001,441416.02332932636
GMW000000101752001,441318.02303142013
GMW000000101753001,438370.0244884069
GMW000000101754001,438368.0244506885
GMW000000101755001,438347.02403261
GMW000000101756001,438293.0246705888
GMW000000101757001,438301.02470641176
GMW000000101758001,437796.02082489635
GMW000000101759001,438493.02579389326
GMW000000101760001,438348.0255152005
GMW000000101761001,438321.0252667782
GMW000000101762001,438314.0252381194
GMW000000101763001,438321.0251049083
GMW000000101764001,437733.0209714677
GMW000000101765001,437785.0204520691
GMW000000101766001,437769.01966382796
GMW000000101767001,437744.0276472581
GMW000000101768001,438343.4234820605
GMW000000101769001,438282.0231813439
GMW000000101770001,438034.0225368977
GMW000000101771001,437773.02685879153
GMW000000101772001,437905.02593661787
GMW000000101773001,437963.0240789807
GMW000000101774001,437752.02293092397
GMW000000101775001,437196.02195125294
GMW000000101776001,437524.0277837055
GMW000000101777001,437503.02207268303
GMW000000101778001,437654.02231342334
GMW000000101779001,437616.0258863094
GMW000000101780001,437309.0275046917
GMW000000101781001,437598.7237422776
GMW000000101782001,437558.52310282795
GMW000000101783001,437636.02738397795
GMW000000101784001,435639.0216850392
GMW000000101785001,435508.0213054638
GMW000000101786001,435362.0207923211
GMW000000101787001,435473.02208495955
GMW000000101788001,435404.0212980904
GMW000000101789001,436354.0224773292
GMW000000101790001,434548.0218586712
GMW000000101791001,438033.0239255407
GMW000000101792001,438036.02616592945
GMW000000101793001,438318.0266262492
GMW000000101794001,438247.02625391335
GMW000000101795001,438464.02502723574
GMW000000101796001,438294.0253173843
GMW000000101797001,438274.0248587946
GMW000000101798001,438374.0239779047
GMW000000101799001,438394.02374843403
GMW000000101800001,437451.02096157876
GMW000000101801001,437333.0213789339
GMW000000101802001,433895.0249670714
GMW000000101803001,435155.02858831733
GMW000000101804001,435065.0274008042
GMW000000101805001,435120.0265528128
GMW000000101806001,434963.02567289275
GMW000000101807001,434765.0260459429
GMW000000101808001,434817.02539004316
GMW000000101809001,434802.02312635456
GMW000000101810001,433879.02013976657
GMW000000101811001,434638.42186682863
GMW000000101812001,434676.0209450973
GMW000000101813001,435241.0275019645
GMW000000101814001,434539.0185298266
GMW000000101815001,434861.0216539762
GMW000000101816001,434840.02046137047
GMW000000101817001,434696.01933668973
GMW000000101818001,434742.02117930475
GMW000000101819001,434754.02212565177
GMW000000101820001,434653.02501693205
GMW000000101821001,434426.0239959461
GMW000000101822001,434066.02047704725
GMW000000101823001,434016.0198962081
GMW000000101824001,433915.01990179246
GMW000000101825001,434164.0223546623
GMW000000101826001,434184.0265164874
GMW000000101827001,434145.02109924436
GMW000000101828001,433998.02127500245
GMW000000101829001,433988.0209640914
GMW000000101830001,434499.02341760474
GMW000000101831001,433853.0217875247
GMW000000101832001,433812.02577952173
GMW000000101833001,433720.01927893335
GMW000000101834001,433785.0167410823
GMW000000101835001,433704.016605602
GMW000000101836001,433412.01883950474
GMW000000101837001,433300.0241585559
GMW000000101838001,432904.01505739527
GMW000000101839001,432982.02306954464
GMW000000101840001,434484.02768073766
GMW000000101841001,434210.0271894507
GMW000000101842001,434342.02581883373
GMW000000101843001,432173.01281130844
GMW000000101844001,432264.01535645954
GMW000000101845001,433236.02470673335
GMW000000101846001,433103.019074815
GMW000000101847001,432974.0186532759
GMW000000101848001,433072.01434201805
GMW000000101849001,433350.0149553869
GMW000000101850001,442019.0237480245
GMW000000101851001,434379.021246662
GMW000000101852001,434379.02021143143
GMW000000101853001,434467.01961723075
GMW000000101854001,434407.017850391
GMW000000101855001,434094.01762875606
GMW000000101856001,433291.0193478853
GMW000000101857001,441366.02480262984
GMW000000101858001,441477.27444624645
GMW000000101859001,441002.0252676248
GMW000000101860001,439098.02827107586
GMW000000101861001,438806.0267773431
GMW000000101862001,438569.02800108993
GMW000000101863001,438567.0272941448
GMW000000101864001,438517.02726782684
GMW000000101865001,438567.0292995904
GMW000000101866001,439020.02820254356
GMW000000101867001,438901.0311461569
GMW000000101868001,438564.03222645377
GMW000000101869001,438560.0315995208
GMW000000101870001,438709.0308716441
GMW000000101871001,441935.0238982731
GMW000000101872001,441976.0238986155
GMW000000101873001,432739.0210789435
GMW000000101874001,432871.02001737827
GMW000000101875001,432621.0197376545
GMW000000101876001,432686.8161758901
GMW000000101877001,432614.0144459359
GMW000000101878001,432277.0124996006
GMW000000101879001,441344.0243797915
GMW000000101880001,441505.0242422322
GMW000000101881001,441592.0238060182
GMW000000101882001,441941.0236798807
GMW000000101883001,441728.02410434233
GMW000000101884001,441878.0239219573
GMW000000101885001,442036.02370529127
GMW000000101886001,440048.02788731153
GMW000000101887001,439766.02894081466
GMW000000101888001,439783.02723198826
