date,x
GMW000000098971001,94482.0384384057
GMW000000098972001,94667.6067697976
GMW000000100931001,94578.48086771232
GMW000000100932001,94630.6511727316
GMW000000100933001,94718.98169873013
GMW000000100934001,94782.74213429607
GMW000000101011001,86850.98401260025
GMW000000101012001,89157.03291826855
GMW000000101013001,90301.74509394556
GMW000000101014001,90418.95824570057
GMW000000101015001,90771.63395896304
GMW000000101051001,92663.79288921197
GMW000000101052001,92440.01702968628
GMW000000101053001,99622.89339391133
GMW000000101054001,92033.57448815071
GMW000000101055001,94115.00307466334
GMW000000101056001,94157.49887022714
GMW000000101057001,94157.74882387824
GMW000000101058001,94157.9988823443
GMW000000101059001,94520.25022094387
GMW000000101060001,94521.00021810288
GMW000000101061001,94521.75028280135
GMW000000101062001,94522.50028111656
GMW000000101063001,94523.25027554922
GMW000000101064001,92141.19493519492
GMW000000101065001,92102.80465103884
GMW000000101066001,94193.93391771527
GMW000000101067001,94426.7531642771
GMW000000101068001,94027.49989653316
GMW000000101069001,94250.50079659752
GMW000000101070001,94695.00366960757
GMW000000101071001,92847.24328867604
GMW000000101072001,92936.99360335784
GMW000000101091001,94746.00153928608
GMW000000101092001,94155.99886896508
GMW000000101093001,94156.99885821104
GMW000000101094001,94157.2488648837
GMW000000101095001,93423.43515714374
GMW000000101096001,90390.74261824632
GMW000000101097001,95104.2759861566
GMW000000101098001,95204.52647910113
GMW000000101099001,85071.2579393575
GMW000000101100001,92117.74006671508
GMW000000101101001,92257.73958436071
GMW000000101102001,92408.23973277684
GMW000000101103001,92902.24042026911
GMW000000101104001,93142.74048973029
GMW000000101105001,90734.74788454305
GMW000000101106001,90557.49716742698
GMW000000101107001,90676.24720916027
GMW000000101108001,90916.74814971563
GMW000000101109001,91562.77911584923
GMW000000101110001,92150.49695013644
GMW000000101111001,92172.99704369307
GMW000000101112001,64691.94243179608
GMW000000101113001,92206.24538243217
GMW000000101114001,90909.74855212479
GMW000000101115001,92298.25197104963
GMW000000101116001,92283.50190180012
GMW000000101117001,92208.24720625646
GMW000000101118001,92225.99736758055
GMW000000101119001,92088.49680456365
GMW000000101120001,92133.74696217963
GMW000000101121001,60706.461323411044
GMW000000101122001,60592.890104617705
GMW000000101123001,60891.17587161112
GMW000000101124001,60816.6740164916
GMW000000101125001,60735.74361666548
GMW000000101126001,89050.78880714848
GMW000000101127001,92383.24694857227
GMW000000101128001,96675.28495551072
GMW000000101129001,92651.4987464698
GMW000000101130001,93101.75423751239
GMW000000101131001,93163.50437006191
GMW000000101132001,93194.25471420589
GMW000000101133001,93128.00448050527
GMW000000101134001,92436.74659454447
GMW000000101135001,92124.24685508796
GMW000000101136001,92129.24692490972
GMW000000101137001,92151.99696707979
GMW000000101138001,92173.99696299326
GMW000000101139001,92196.49708413795
GMW000000101140001,92738.4996870881
GMW000000101141001,92618.74858580357
GMW000000101142001,92628.99861147857
GMW000000101143001,92637.24867915447
GMW000000101144001,92446.24976420813
GMW000000101145001,92469.74969261102
GMW000000101146001,92731.25110326786
GMW000000101147001,91714.24324855868
GMW000000101148001,91716.24334142648
GMW000000101149001,93488.26314148288
GMW000000101150001,97252.01715630204
GMW000000101151001,97204.74569002654
GMW000000101152001,97249.28156056079
GMW000000101153001,93592.26393800351
GMW000000101154001,94668.5114773763
GMW000000101155001,94815.01478260112
GMW000000101156001,92883.00359792859
GMW000000101157001,92234.74880213986
GMW000000101158001,92296.99896369735
GMW000000101159001,94805.01509995612
GMW000000101160001,94801.67494127862
GMW000000101161001,94824.01507117544
GMW000000101162001,94855.01496108202
GMW000000101163001,94166.25864402122
GMW000000101164001,94243.00991090084
GMW000000101165001,94182.75944073737
GMW000000101166001,94164.75865532743
GMW000000101167001,93002.50405587137
GMW000000101168001,96154.53243573391
GMW000000101169001,94574.01002412665
GMW000000101170001,93825.24725083075
GMW000000101171001,92805.74747110008
GMW000000101172001,92805.74747110008
GMW000000101173001,92821.9976028146
GMW000000101174001,93012.4985118247
GMW000000101175001,93014.99860115185
GMW000000101176001,93017.74852665198
GMW000000101177001,92954.49821402098
GMW000000101178001,92997.5483514453
GMW000000101179001,69948.49199477611
GMW000000101180001,92847.24757097822
GMW000000101181001,92989.74802217365
GMW000000101182001,92967.49785636846
GMW000000101183001,92938.99816697965
GMW000000101184001,92998.99838698591
GMW000000101185001,92829.74747807407
GMW000000101186001,92815.49744415545
GMW000000101187001,92801.99742284142
GMW000000101188001,92801.99742284142
GMW000000101189001,94494.50236711846
GMW000000101190001,94504.50231484199
GMW000000101191001,94470.00212437022
GMW000000101192001,94518.50242157813
GMW000000101193001,92938.99769233925
GMW000000101194001,92849.24751277434
GMW000000101195001,92849.24751277434
GMW000000101196001,92843.49746239622
GMW000000101197001,92847.99758105744
GMW000000101198001,93054.24855085692
GMW000000101199001,93119.49908452785
GMW000000101200001,93633.0143594904
GMW000000101201001,93628.01425951501
GMW000000101202001,93638.76426473525
GMW000000101203001,93638.0142860176
GMW000000101204001,96679.0350178584
GMW000000101205001,96678.53495343967
GMW000000101206001,91622.73857319697
GMW000000101207001,96464.98301017916
GMW000000101208001,97120.51899047407
GMW000000101209001,95730.51168873388
GMW000000101210001,95649.01206550693
GMW000000101211001,92350.0057429657
GMW000000101212001,92343.50571409648
GMW000000101213001,92307.00553108973
GMW000000101214001,94771.51448101147
GMW000000101215001,92675.99857477563
GMW000000101216001,94669.51150613299
GMW000000101217001,60673.90581683132
GMW000000101218001,92906.00391781628
GMW000000101219001,93087.00417472723
GMW000000101220001,93118.00446055303
GMW000000101221001,94756.01569220125
GMW000000101222001,95698.02418272672
GMW000000101223001,95860.02544522597
GMW000000101224001,89067.98893035631
GMW000000101225001,93497.01800116446
GMW000000101226001,93505.01801446479
GMW000000101227001,85129.00706344053
GMW000000101228001,78924.00782625574
GMW000000101229001,78986.0065708279
GMW000000101230001,79743.000894226
GMW000000101231001,95594.51243280253
GMW000000101232001,95533.5128858446
GMW000000101233001,94750.01721134459
GMW000000101234001,94705.01696031944
GMW000000101235001,85132.00774199492
GMW000000101236001,89038.98886475319
GMW000000101237001,89036.9888589491
GMW000000101238001,93962.9860510244
GMW000000101239001,93399.98537423831
GMW000000101240001,94197.01855306461
GMW000000101241001,94120.01593792267
GMW000000101242001,94372.01438150677
GMW000000101243001,94193.00850704481
GMW000000101244001,94177.00323668428
GMW000000101245001,92314.9901193098
GMW000000101246001,90783.99359702782
GMW000000101247001,93710.00145952654
GMW000000101248001,93125.00048845648
GMW000000101249001,93653.00202169304
GMW000000101250001,93200.99982622082
GMW000000101251001,85237.00681556253
GMW000000101252001,85308.34669483286
GMW000000101253001,95259.02772104458
GMW000000101254001,95202.02570328399
GMW000000101255001,95391.02536400422
GMW000000101256001,96134.02168442833
GMW000000101257001,96480.0044820951
GMW000000101258001,97108.036388099
GMW000000101259001,97333.03328722759
GMW000000101260001,93020.99039249879
GMW000000101261001,94431.98676521474
GMW000000101262001,92957.98687698803
GMW000000101263001,93530.01432540503
GMW000000101264001,93538.01163716835
GMW000000101265001,93756.00444076973
GMW000000101266001,93962.0062752593
GMW000000101267001,93167.9988180582
GMW000000101268001,93382.00105185348
GMW000000101269001,93024.99861103806
GMW000000101270001,93585.99861991909
GMW000000101271001,91913.99340155628
GMW000000101272001,91880.98840725815
GMW000000101273001,92860.01689536299
GMW000000101274001,92221.008121098
GMW000000101275001,92402.00607650643
GMW000000101276001,92227.99728236438
GMW000000101277001,92858.99394657103
GMW000000101278001,90334.99223726019
GMW000000101279001,90314.99045202514
GMW000000101280001,90335.98865192408
GMW000000101281001,91812.01043228456
GMW000000101282001,91867.99908597308
GMW000000101283001,91136.99264822292
GMW000000101284001,83845.00057402939
GMW000000101285001,88379.99376317344
GMW000000101286001,88354.98663440932
GMW000000101287001,88655.98864946034
GMW000000101288001,89519.98817700689
GMW000000101289001,97155.98379379246
GMW000000101290001,97453.98659583887
GMW000000101291001,97928.98563060153
GMW000000101292001,97982.98761062097
GMW000000101293001,98747.04432575079
GMW000000101294001,98690.04398888533
GMW000000101295001,98837.04334643818
GMW000000101296001,98438.02081979935
GMW000000101297001,98234.00427064592
GMW000000101298001,60949.93818921858
GMW000000101299001,97875.04067967032
GMW000000101300001,97959.0411848198
GMW000000101301001,97003.03314478838
GMW000000101302001,97690.02889513789
GMW000000101303001,97107.01342604605
GMW000000101304001,97485.00826456296
GMW000000101305001,97624.00064007883
GMW000000101306001,97611.99869673839
GMW000000101307001,97420.98740023887
GMW000000101308001,97116.99178973387
GMW000000101309001,96751.03465883981
GMW000000101310001,96882.03579629121
GMW000000101311001,96076.03011650758
GMW000000101312001,96853.03449904261
GMW000000101313001,96550.03029473223
GMW000000101314001,96949.22245998474
GMW000000101315001,96645.98636118935
GMW000000101316001,95320.02624150936
GMW000000101317001,95529.02667221901
GMW000000101318001,95108.02228177179
GMW000000101319001,95304.02357915245
GMW000000101320001,95457.00940051797
GMW000000101321001,94194.99970338064
GMW000000101322001,94137.9988499418
GMW000000101323001,94133.9981895441
GMW000000101324001,94814.98607113407
GMW000000101325001,94627.98577854015
GMW000000101326001,94491.9840468766
GMW000000101327001,95242.02784811021
GMW000000101328001,95399.02730704448
GMW000000101329001,94433.0002873932
GMW000000101330001,94346.00243753807
GMW000000101331001,94202.00003719304
GMW000000101332001,94212.00001172177
GMW000000101333001,94365.99978503647
GMW000000101334001,94262.00414165748
GMW000000101335001,94715.00648105922
GMW000000101336001,94450.0062445188
GMW000000101337001,94060.23917670388
GMW000000101338001,94038.01279988818
GMW000000101339001,94028.01265398714
GMW000000101340001,94435.01089301021
GMW000000101341001,94330.01012221037
GMW000000101342001,94334.0082860568
GMW000000101343001,94242.00863835379
GMW000000101344001,94663.01146917242
GMW000000101345001,94762.01896149984
GMW000000101346001,94360.0177137121
GMW000000101347001,94171.01148098087
GMW000000101348001,94379.01468717706
GMW000000101349001,94457.0154134366
GMW000000101350001,93284.98487551436
GMW000000101351001,94119.01920655499
GMW000000101352001,94685.02428231644
GMW000000101353001,94924.02191093174
GMW000000101354001,94219.01943362353
GMW000000101355001,94422.01600609015
GMW000000101356001,94535.01707357819
GMW000000101357001,93727.99559873604
GMW000000101358001,93197.9951600295
GMW000000101359001,93007.99482609902
GMW000000101360001,93328.99595350225
GMW000000101361001,93722.99729669669
GMW000000101362001,93797.99758517015
GMW000000101363001,93989.99765913983
GMW000000101364001,93055.99068126394
GMW000000101365001,93704.98573971886
GMW000000101366001,93578.98773807261
GMW000000101367001,93984.00234235177
GMW000000101368001,93218.99660655436
GMW000000101369001,93534.99750093231
GMW000000101370001,93853.99991391109
GMW000000101371001,93344.99697566521
GMW000000101372001,93629.99977093333
GMW000000101373001,93588.99462093244
GMW000000101374001,93178.99929778143
GMW000000101375001,93693.00085400377
GMW000000101376001,93903.06144290765
GMW000000101377001,91564.05038378615
GMW000000101378001,93573.00415814348
GMW000000101379001,93329.00326604335
GMW000000101380001,93797.00448969204
GMW000000101381001,93647.0046537047
GMW000000101382001,93452.00419305125
GMW000000101383001,93790.0120301308
GMW000000101384001,93789.0128632795
GMW000000101385001,93850.01416414251
GMW000000101386001,93763.00992629724
GMW000000101387001,93783.01066671518
GMW000000101388001,92015.98587120863
GMW000000101389001,92792.98555956437
GMW000000101390001,93860.02021213516
GMW000000101391001,93200.00029831745
GMW000000101392001,93626.01043953237
GMW000000101393001,93955.01259948168
GMW000000101394001,93344.00487610935
GMW000000101395001,93767.00806124338
GMW000000101396001,92664.99601090675
GMW000000101397001,92470.99639716168
GMW000000101398001,92387.99650023572
GMW000000101399001,92172.99592919562
GMW000000101400001,92219.99650869417
GMW000000101401001,92568.99782907782
GMW000000101402001,92769.99821753544
GMW000000101403001,92772.99835374397
GMW000000101404001,92138.9962808564
GMW000000101405001,91513.98774511322
GMW000000101406001,91466.9875885226
GMW000000101407001,92704.0149472809
GMW000000101408001,92783.01605998533
GMW000000101409001,92446.0149065766
GMW000000101410001,91803.99193394308
GMW000000101411001,93333.017832037
GMW000000101412001,93340.01721575283
GMW000000101413001,93903.015338742
GMW000000101414001,93275.00981771004
GMW000000101415001,92471.99278841558
GMW000000101416001,92347.9922660668
GMW000000101417001,92586.9902017742
GMW000000101418001,92829.99077905444
GMW000000101419001,92017.99096114674
GMW000000101420001,92395.99156291338
GMW000000101421001,92594.99187397049
GMW000000101422001,92416.99167838518
GMW000000101423001,92061.98722471329
GMW000000101424001,92379.99194704548
GMW000000101425001,92613.99205582772
GMW000000101426001,92994.99345419717
GMW000000101427001,92576.99290066656
GMW000000101428001,92258.99366923328
GMW000000101429001,92349.99384012564
GMW000000101430001,92144.9939844144
GMW000000101431001,92209.99450994942
GMW000000101432001,92620.99571320713
GMW000000101433001,92453.99508429502
GMW000000101434001,92295.99430162061
GMW000000101435001,92738.99648071846
GMW000000101436001,92566.99521571129
GMW000000101437001,92477.99841811304
GMW000000101438001,92398.99890055734
GMW000000101439001,92232.99707841598
GMW000000101440001,92477.99606323341
GMW000000101441001,92952.9987287097
GMW000000101442001,92714.99754809655
GMW000000101443001,92919.00766624886
GMW000000101444001,92083.00434150716
GMW000000101445001,91246.98862340345
GMW000000101446001,91833.99306733138
GMW000000101447001,91320.9915075522
GMW000000101448001,91115.99116263309
GMW000000101449001,91814.9931812688
GMW000000101450001,91987.99282168139
GMW000000101451001,91537.9913905565
GMW000000101452001,91899.99082270451
GMW000000101453001,91792.98941707786
GMW000000101454001,91522.9881679619
GMW000000101455001,91770.98928984399
GMW000000101456001,91247.99073046262
GMW000000101457001,91826.04237455585
GMW000000101458001,91754.99251625041
GMW000000101459001,91876.9955817098
GMW000000101460001,91197.993935848
GMW000000101461001,91795.99588034007
GMW000000101462001,91772.99633771568
GMW000000101463001,91718.24579101554
GMW000000101464001,91481.00879292085
GMW000000101465001,91552.00371492287
GMW000000101466001,91440.00434749771
GMW000000101467001,91343.5033949652
GMW000000101468001,91739.00206591647
GMW000000101469001,90441.9909708997
GMW000000101470001,90966.99231557455
GMW000000101471001,91474.99042637701
GMW000000101472001,91209.99367030835
GMW000000101473001,91441.99281147518
GMW000000101474001,91637.9934797314
GMW000000101475001,91938.99468172793
GMW000000101476001,91383.9936017711
GMW000000101477001,91548.99328355693
GMW000000101478001,91289.99617696786
GMW000000101479001,91938.99757666327
GMW000000101480001,91452.99430252904
GMW000000101481001,91745.99517049146
GMW000000101482001,91816.00307981897
GMW000000101483001,91950.00438908782
GMW000000101484001,90245.99025107783
GMW000000101485001,83949.00116521315
GMW000000101486001,84795.00109522081
GMW000000101487001,84008.99993811247
GMW000000101488001,84043.99929335112
GMW000000101489001,86506.99439127822
GMW000000101490001,86612.9941415615
GMW000000101491001,90960.9899348802
GMW000000101492001,90897.99004863418
GMW000000101493001,91631.01090375936
GMW000000101494001,91970.15335102871
GMW000000101495001,90136.99088114346
GMW000000101496001,90730.99328222935
GMW000000101497001,90801.99301579673
GMW000000101498001,90389.99034448952
GMW000000101499001,90769.9914924737
GMW000000101500001,90319.99258520968
GMW000000101501001,90990.99496216232
GMW000000101502001,90630.99442158523
GMW000000101503001,90552.99159656579
GMW000000101504001,90638.99162774894
GMW000000101505001,90639.99207687652
GMW000000101506001,89053.9872792225
GMW000000101507001,89639.9880301012
GMW000000101508001,89681.98803216501
GMW000000101509001,89602.98791714742
GMW000000101510001,89705.98803265653
GMW000000101511001,89668.98802035197
GMW000000101512001,90432.00686204103
GMW000000101513001,90022.99221341114
GMW000000101514001,89607.98979523935
GMW000000101515001,89885.99087035903
GMW000000101516001,89058.98846192753
GMW000000101517001,89503.98881099297
GMW000000101518001,89594.98891506717
GMW000000101519001,89290.98756703727
GMW000000101520001,88578.98736177465
GMW000000101521001,89869.99197796619
GMW000000101522001,89800.98976641745
GMW000000101523001,89470.9892705572
GMW000000101524001,87705.98608726419
GMW000000101525001,88527.98936383481
GMW000000101526001,88818.98797350828
GMW000000101527001,88764.98686198177
GMW000000101528001,96880.03167730197
GMW000000101529001,95052.00737778159
GMW000000101530001,95562.01160019494
GMW000000101531001,86471.99079700837
GMW000000101532001,73075.01796589032
GMW000000101533001,74786.01329774718
GMW000000101534001,83840.00874002832
GMW000000101535001,83715.00542397777
GMW000000101536001,83418.9996365144
GMW000000101537001,83911.00155426061
GMW000000101538001,92589.99437536795
GMW000000101539001,92310.99417151538
GMW000000101540001,92304.99449503847
GMW000000101541001,92190.99387328603
GMW000000101542001,92629.99475447349
GMW000000101543001,92426.9947470043
GMW000000101544001,92368.99484385003
GMW000000101545001,64685.9607039095
GMW000000101546001,70150.99593217933
GMW000000101547001,93042.99686963393
GMW000000101548001,93963.00103692611
GMW000000101549001,92297.99536493444
GMW000000101550001,92617.99609635018
GMW000000101551001,92663.99694006573
GMW000000101552001,92779.99392139105
GMW000000101553001,92982.99827748307
GMW000000101554001,92925.99755630456
GMW000000101555001,92838.9977713555
GMW000000101556001,92815.99803827306
GMW000000101557001,92080.99571376757
GMW000000101558001,92347.99682058781
GMW000000101559001,92634.49752036258
GMW000000101560001,93134.99860793742
GMW000000101561001,93137.99896980223
GMW000000101562001,93356.99915721657
GMW000000101563001,93821.00156038618
GMW000000101564001,93055.99869980385
GMW000000101565001,93092.99906382977
GMW000000101566001,93410.00161778333
GMW000000101567001,94167.00290225034
GMW000000101568001,92616.99877507064
GMW000000101569001,92644.99846583532
GMW000000101570001,93049.0002954566
GMW000000101571001,93108.00062657292
GMW000000101572001,93407.00124837278
GMW000000101573001,93017.99858709707
GMW000000101574001,93001.99809361796
GMW000000101575001,94477.01123013248
GMW000000101576001,94610.01245095089
GMW000000101577001,93355.00368168525
GMW000000101578001,93757.00443589133
GMW000000101579001,94117.00738077829
GMW000000101580001,94223.00865593445
GMW000000101581001,94333.00886827099
GMW000000101582001,94551.00927146712
GMW000000101583001,91738.2447125298
GMW000000101584001,84854.0083622841
GMW000000101585001,84854.0083622841
GMW000000101586001,84959.5073946825
GMW000000101587001,84959.5073946825
GMW000000101588001,84854.0083622841
GMW000000101589001,94795.01542880517
GMW000000101590001,94139.00672096835
GMW000000101591001,93755.00866929331
GMW000000101592001,94160.0130879874
GMW000000101593001,94799.26480926698
GMW000000101594001,93859.75153738228
GMW000000101595001,94426.25502460924
GMW000000101596001,93818.50136053385
GMW000000101597001,97274.9958130178
GMW000000101598001,93628.00843488742
GMW000000101599001,93924.0105114764
GMW000000101600001,94114.0112943032
GMW000000101601001,98298.00328421878
GMW000000101602001,98398.0064813603
GMW000000101603001,99967.97736793078
GMW000000101604001,70268.21340884542
GMW000000101605001,72312.51302537562
GMW000000101606001,72143.01229991423
GMW000000101607001,98859.04340833606
GMW000000101608001,98838.04331585
GMW000000101609001,98380.02137129821
GMW000000101610001,98205.00431248226
GMW000000101611001,98247.00429023034
GMW000000101612001,98283.0042510496
GMW000000101613001,98347.00423693773
GMW000000101614001,98316.00384974663
GMW000000101615001,98311.00360738103
GMW000000101616001,98787.04450653712
GMW000000101617001,98748.04425575049
GMW000000101618001,98740.04425684188
GMW000000101619001,98732.04422513593
GMW000000101620001,98688.04399591088
GMW000000101621001,98954.04390354393
GMW000000101622001,98920.04375161961
GMW000000101623001,98893.04362413031
GMW000000101624001,98883.04354806597
GMW000000101625001,97917.98551762191
GMW000000101626001,97922.98553254921
GMW000000101627001,97969.98734011428
GMW000000101628001,97369.981847038
GMW000000101629001,97301.98193526993
GMW000000101630001,97156.98113396349
GMW000000101631001,97124.98075204251
GMW000000101632001,98790.04452397162
GMW000000101633001,97389.9840391745
GMW000000101634001,97005.59501316634
GMW000000101635001,97236.98590008455
GMW000000101636001,97125.98691500517
GMW000000101637001,97841.98758647974
GMW000000101638001,97910.98538459708
GMW000000101639001,97547.00316811795
GMW000000101640001,97949.00699825888
GMW000000101641001,97598.99968113845
GMW000000101642001,97532.99960487743
GMW000000101643001,97448.99567132254
GMW000000101644001,97097.99009505814
GMW000000101645001,97185.9895325099
GMW000000101646001,97316.99113853279
GMW000000101647001,97174.9925205876
GMW000000101648001,97781.02239255855
GMW000000101649001,97087.01452582853
GMW000000101650001,97236.01086451593
GMW000000101651001,97354.0140253993
GMW000000101652001,97889.00900272539
GMW000000101653001,97641.00991539462
GMW000000101654001,97740.00475810643
GMW000000101655001,97671.00226783966
GMW000000101656001,97615.00221429157
GMW000000101657001,97568.00060251748
GMW000000101658001,97712.03785066752
GMW000000101659001,97678.03621907075
GMW000000101660001,97496.03520655342
GMW000000101661001,97333.03328722759
GMW000000101662001,97597.02689420775
GMW000000101663001,97744.0293264602
GMW000000101664001,97655.0279858628
GMW000000101665001,97449.03842819406
GMW000000101666001,97238.03740167749
GMW000000101667001,97130.03622016116
GMW000000101668001,97572.03881146092
GMW000000101669001,97581.03886849264
GMW000000101670001,96861.98560677987
GMW000000101671001,97206.03717358605
GMW000000101672001,97000.03614292605
GMW000000101673001,97449.03858529622
GMW000000101674001,97272.03776671409
GMW000000101675001,97005.03652919679
GMW000000101676001,96191.00953651525
GMW000000101677001,96459.00424530536
GMW000000101678001,96460.00428350613
GMW000000101679001,96190.98744139244
GMW000000101680001,96738.98875357475
GMW000000101681001,96663.99146768902
GMW000000101682001,96874.03211268605
GMW000000101683001,96754.03191837383
GMW000000101684001,96896.03143208654
GMW000000101685001,96430.02948064945
GMW000000101686001,96545.03061248938
GMW000000101687001,96443.02984709239
GMW000000101688001,96336.0292002951
GMW000000101689001,96108.02786767384
GMW000000101690001,96926.03618321384
GMW000000101691001,96206.03077066338
GMW000000101692001,96024.02948793155
GMW000000101693001,96428.0320392522
GMW000000101694001,96980.0334423312
GMW000000101695001,96896.03294342746
GMW000000101696001,96737.03196003671
GMW000000101697001,95198.00671450574
GMW000000101698001,95987.00416614626
GMW000000101699001,96103.53202095648
GMW000000101700001,96103.03132332518
GMW000000101701001,96051.53148934821
GMW000000101702001,96749.03453495092
GMW000000101703001,96899.03564720562
GMW000000101704001,94304.98572316553
GMW000000101705001,94412.9858035573
GMW000000101706001,94781.98589104915
GMW000000101707001,94247.98359348412
GMW000000101708001,94097.99821395666
GMW000000101709001,94055.9971868938
GMW000000101710001,94397.9957317354
GMW000000101711001,95678.01084592525
GMW000000101712001,95242.0113221209
GMW000000101713001,95022.02193526548
GMW000000101714001,95298.02174233992
GMW000000101715001,95477.02428353022
GMW000000101716001,95562.02514139206
GMW000000101717001,95514.01327217577
GMW000000101718001,95481.01336058471
GMW000000101719001,95038.02266222934
GMW000000101720001,95200.02521078868
GMW000000101721001,95523.02661139096
GMW000000101722001,95480.02635831886
GMW000000101723001,95033.01996268617
GMW000000101724001,95919.03056317483
GMW000000101725001,95964.03121834547
GMW000000101726001,95092.02483809259
GMW000000101727001,95660.02948713076
GMW000000101728001,95602.02922356225
GMW000000101729001,95186.02469495859
GMW000000101730001,95424.89517598976
GMW000000101731001,95826.02909355849
GMW000000101732001,95703.02873082121
GMW000000101733001,95486.89762726339
GMW000000101734001,95152.02588281588
GMW000000101735001,95095.02586313737
GMW000000101736001,95290.02769610431
GMW000000101737001,95595.02846805257
GMW000000101738001,94754.98500628328
GMW000000101739001,94400.98507726003
GMW000000101740001,95145.02701746109
GMW000000101741001,95738.03038171552
GMW000000101742001,95734.03032458824
GMW000000101743001,95728.03033474117
GMW000000101744001,95718.0302785391
GMW000000101745001,95489.0271847187
GMW000000101746001,94489.98805800139
GMW000000101747001,94294.98828787044
GMW000000101748001,94413.98582964492
GMW000000101749001,94315.00064816787
GMW000000101750001,94317.00030399614
GMW000000101751001,94264.98690345595
GMW000000101752001,94384.98748137498
GMW000000101753001,94369.00057336793
GMW000000101754001,94377.00064307041
GMW000000101755001,94430.00094284091
GMW000000101756001,94346.00087103326
GMW000000101757001,94341.0007653052
GMW000000101758001,94847.00527345005
GMW000000101759001,94170.01930379652
GMW000000101760001,94229.00013223077
GMW000000101761001,94259.00033955622
GMW000000101762001,94268.00044466017
GMW000000101763001,94288.0004862555
GMW000000101764001,94837.00555442707
GMW000000101765001,94894.00554991243
GMW000000101766001,94988.00606821492
GMW000000101767001,94047.00175795551
GMW000000101768001,94509.05128731154
GMW000000101769001,94552.00177467085
GMW000000101770001,94643.00325515293
GMW000000101771001,94138.00209395586
GMW000000101772001,94230.00199593633
GMW000000101773001,94456.0027384951
GMW000000101774001,94595.00432054869
GMW000000101775001,94716.0073340603
GMW000000101776001,94052.00259253883
GMW000000101777001,94707.00598485926
GMW000000101778001,94675.00515273481
GMW000000101779001,94264.00335146172
GMW000000101780001,94097.00361952485
GMW000000101781001,94505.5345781907
GMW000000101782001,94589.54515783314
GMW000000101783001,94085.00236428055
GMW000000101784001,94695.01353846109
GMW000000101785001,94712.01412317235
GMW000000101786001,94757.01492499432
GMW000000101787001,94645.01380868055
GMW000000101788001,94710.01446898347
GMW000000101789001,94658.01057367463
GMW000000101790001,94570.01665636373
GMW000000101791001,94470.0024961289
GMW000000101792001,94186.00121833719
GMW000000101793001,94079.9996283284
GMW000000101794001,94151.0002518536
GMW000000101795001,94279.99986866827
GMW000000101796001,94257.00046074143
GMW000000101797001,94325.0008193638
GMW000000101798001,94426.00079022325
GMW000000101799001,94470.00088928282
GMW000000101800001,94835.00682235585
GMW000000101801001,94785.00705918533
GMW000000101802001,94162.01622617472
GMW000000101803001,94022.01101029085
GMW000000101804001,94133.01202563848
GMW000000101805001,94209.01235572668
GMW000000101806001,94286.01336978248
GMW000000101807001,94221.01366325797
GMW000000101808001,94294.01396754492
GMW000000101809001,94500.01535233107
GMW000000101810001,94605.01908031855
GMW000000101811001,94576.68636475518
GMW000000101812001,94670.01683734581
GMW000000101813001,94125.01134685118
GMW000000101814001,94874.01863993477
GMW000000101815001,94639.01604340349
GMW000000101816001,94744.01679066842
GMW000000101817001,94822.01779164122
GMW000000101818001,94662.01661965254
GMW000000101819001,94577.01598477837
GMW000000101820001,94294.01450016644
GMW000000101821001,94353.0156765763
GMW000000101822001,94615.01849676945
GMW000000101823001,94655.01892727376
GMW000000101824001,94636.01914925133
GMW000000101825001,94450.01714448555
GMW000000101826001,94073.01464765218
GMW000000101827001,94568.01792265454
GMW000000101828001,94525.01816295629
GMW000000101829001,94547.01832872775
GMW000000101830001,94420.01582255765
GMW000000101831001,94453.01820878586
GMW000000101832001,94070.01592997342
GMW000000101833001,94659.01987921975
GMW000000101834001,94910.0212776002
GMW000000101835001,94911.02154748372
GMW000000101836001,94638.02072367002
GMW000000101837001,94088.01770176954
GMW000000101838001,94852.02336370345
GMW000000101839001,94074.01855538739
GMW000000101840001,94026.01332595259
GMW000000101841001,94010.014179622
GMW000000101842001,94168.01474903131
GMW000000101843001,94860.02523953917
GMW000000101844001,94614.02369998113
GMW000000101845001,94010.0174465471
GMW000000101846001,94524.0208574213
GMW000000101847001,94521.02121155834
GMW000000101848001,94976.02363118283
GMW000000101849001,94990.02304293495
GMW000000101850001,93455.98467992852
GMW000000101851001,94593.01733179457
GMW000000101852001,94690.01797838963
GMW000000101853001,94760.01812255652
GMW000000101854001,94905.01923865886
GMW000000101855001,94876.02007707374
GMW000000101856001,94555.02054120137
GMW000000101857001,93385.98696706572
GMW000000101858001,93480.98655550086
GMW000000101859001,93455.9882039977
GMW000000101860001,93570.995100483
GMW000000101861001,93978.99733096486
GMW000000101862001,93821.99776782806
GMW000000101863001,93940.998154389
GMW000000101864001,93961.998400627
GMW000000101865001,93573.9969440191
GMW000000101866001,93631.9955464667
GMW000000101867001,93074.99438831615
GMW000000101868001,93036.99520739066
GMW000000101869001,93150.99563345272
GMW000000101870001,93228.99542873944
GMW000000101871001,93363.98501631929
GMW000000101872001,93147.98496329068
GMW000000101873001,94188.01999267151
GMW000000101874001,94340.02046406774
GMW000000101875001,94285.02088080804
GMW000000101876001,94676.50287209425
GMW000000101877001,94835.02396933768
GMW000000101878001,94928.02534683651
GMW000000101879001,93696.98702231969
GMW000000101880001,93629.98640939237
GMW000000101881001,93939.98608124821
