date,source
GMW000000102921001,lizard
GMW000000102922001,lizard
GMW000000102923001,lizard
GMW000000102931001,lizard
GMW000000103611001,lizard
GMW000000103651001,lizard
GMW000000103731001,lizard
GMW000000103771001,lizard
GMW000000103791001,lizard
GMW000000103831001,lizard
GMW000000103851001,lizard
GMW000000103871001,lizard
GMW000000103872001,lizard
GMW000000103911001,lizard
GMW000000103911002,lizard
GMW000000103951001,lizard
GMW000000103952001,lizard
GMW000000103953001,lizard
GMW000000103954001,lizard
GMW000000103955001,lizard
GMW000000103971001,lizard
GMW000000103991001,lizard
GMW000000108055001,lizard
GMW000000108414001,lizard
GMW000000108551001,lizard
GMW000000108552001,lizard
GMW000000108553136,lizard
GMW000000108554137,lizard
GMW000000108555138,lizard
GMW000000108556001,lizard
GMW000000108557001,lizard
GMW000000108558001,lizard
GMW000000108591001,lizard
GMW000000108611001,lizard
GMW000000108631001,lizard
GMW000000110351001,lizard
GMW000000110371001,lizard
GMW000000110372001,lizard
GMW000000110373001,lizard
GMW000000110391001,lizard
GMW000000110392188,lizard
GMW000000110393189,lizard
GMW000000110394208,lizard
GMW000000110511001,lizard
GMW000000110512001,lizard
GMW000000110531001,lizard
GMW000000110551001,lizard
GMW000000110552001,lizard
GMW000000110553001,lizard
GMW000000110554001,lizard
GMW000000110555001,lizard
GMW000000110571001,lizard
GMW000000110671001,lizard
GMW000000110831001,lizard
GMW000000110832001,lizard
GMW000000110833001,lizard
GMW000000110834001,lizard
GMW000000110835001,lizard
GMW000000110836001,lizard
GMW000000110837001,lizard
GMW000000111071001,lizard
GMW000000111072001,lizard
GMW000000111091001,lizard
GMW000000111111001,lizard
GMW000000111131001,lizard
GMW000000111132001,lizard
GMW000000111133001,lizard
GMW000000111134001,lizard
GMW000000111135001,lizard
GMW000000111136001,lizard
GMW000000111151001,lizard
GMW000000111152001,lizard
GMW000000111171001,lizard
GMW000000111971001,lizard
GMW000000111972001,lizard
GMW000000111973001,lizard
GMW000000112171001,lizard
GMW000000112172001,lizard
GMW000000112173001,lizard
GMW000000112174001,lizard
GMW000000112175001,lizard
GMW000000112251001,lizard
GMW000000112252001,lizard
GMW000000112253001,lizard
GMW000000112254001,lizard
GMW000000112255001,lizard
GMW000000112256001,lizard
GMW000000112291001,lizard
GMW000000112292001,lizard
GMW000000112293001,lizard
GMW000000112294001,lizard
GMW000000112295001,lizard
GMW000000112351001,lizard
GMW000000112352001,lizard
GMW000000112353001,lizard
GMW000000112354001,lizard
GMW000000112355001,lizard
GMW000000112356001,lizard
GMW000000112357001,lizard
GMW000000112358001,lizard
GMW000000112359001,lizard
GMW000000112360001,lizard
GMW000000112371001,lizard
GMW000000112391001,lizard
GMW000000112392001,lizard
GMW000000112393001,lizard
GMW000000112394001,lizard
GMW000000112395001,lizard
